epoch,bw_idx,Bitrate(bps),Selected,CodebookUsage,CodeUtil(%),TimeLoss(e-3),FreqLoss(e-3),FeatLoss(e-3),AdvLoss(e-3),DisLoss(e-3),CommitLoss(e-6),PESQ,ESTOI,TotalScore
15,2,1200,1542,512/512,97.58388338629685,38.80427507792349,131.38853929134814,16.026659866241708,581.704951223619,789.3554066560303,51875.592312073735,2.0989081289457237,0.6385771199355282,0.492
16,0,300,533,128/128,96.30980544519774,41.524589516040756,162.87324447569213,25.5724819128945,466.90756197159106,917.2428061322468,30539.645290956265,1.8121746312017026,0.5426588778146424,0.506
16,1,600,964,256/256,97.30485571638518,37.43921625485868,133.49921444886948,15.26643438419304,563.0464728658872,851.6949601316848,41850.003085381264,2.0751871803532476,0.6190264680445253,0.506
16,2,1200,1503,512/512,97.92296516113753,35.94342386071197,122.23727435012381,14.781827447875214,568.2983180224221,796.6097638516607,48783.0285367098,2.1922988062319546,0.6554805581183046,0.506
17,0,300,553,128/128,96.656806751097,40.073045137023406,159.08895360194754,24.09967072779619,460.4352112744967,919.3003821114304,27977.292238992333,1.842127369797748,0.5466224429175787,0.514
17,1,600,944,256/256,97.59544778933402,35.67157918390013,127.88927493522228,14.41267855422003,552.6126098850647,860.4924487486734,38469.441014073665,2.134402275085449,0.6254662398535824,0.514
17,2,1200,1503,512/512,98.20584999250552,33.80422091516787,116.01665199635747,13.980879005929548,562.0068205211928,802.7267742775633,44801.310723472736,2.273512954297273,0.6633802093305974,0.514
18,0,300,471,128/128,96.72179241185283,39.012147275821924,156.4260545303361,23.451907113352654,463.2264171309785,915.2455867728863,25208.749082690843,1.855145900145821,0.5531488704658393,0.526
18,1,600,1018,256/256,97.69222204637497,33.76840530530584,122.41881413198641,13.632096352022733,548.578759904197,866.8045810257288,34805.57771125161,2.193222869997439,0.6363437004633263,0.526
18,2,1200,1511,512/512,98.43085895745172,31.698378051978164,109.1938499413051,13.395855593427887,551.0728288907866,805.0891738076781,40733.9825037889,2.382751755092455,0.6812854398811584,0.526
19,0,300,506,128/128,97.1439248749319,38.31372955232388,153.320653165282,23.003909674292732,458.3936528608262,912.2103268921139,23554.609849195,1.8877241455990335,0.5612199322981118,0.537
19,1,600,994,256/256,97.93019228986061,32.777012091587245,117.1407767569635,13.15029252740279,545.8917069423127,868.4593219632354,32807.2316258756,2.2521431394245313,0.6468181851339124,0.537
19,2,1200,1500,512/512,98.66989091093144,30.008017764737208,102.49376470347245,12.822624320164323,542.1378429532051,806.2971703608831,38340.240155657135,2.4632496004519253,0.6938063922655563,0.537
20,0,300,480,128/128,97.39857359236002,37.83166139231374,150.73027554899454,22.44701664506768,462.05119986552745,912.0090538014969,21324.386342894286,1.8882708601329639,0.5616208565804933,0.541
20,1,600,999,256/256,98.09770864764543,31.95366396702028,113.47828751002943,12.63280501505276,539.5115079941812,872.5511281339972,29670.382682998497,2.276696547217991,0.6524945968854273,0.541
20,2,1200,1521,512/512,98.82425796999765,29.11148358192748,98.35089095558953,12.37579034108676,531.7377964479214,810.1485723104232,34726.2886900854,2.507220931675123,0.6986283324907303,0.541
21,0,300,491,128/128,97.55661407130282,37.48945145661015,148.62717800373457,21.928857552938453,465.6970136155907,911.5937709079983,19934.226730326285,1.8640387369238811,0.5614585929879999,0.539
21,1,600,992,256/256,98.19657033813543,31.56033641801426,111.06178206541846,12.317973003166937,535.6223721718115,875.5272569194917,27714.41310441362,2.24941695254782,0.6517492693195336,0.539
21,2,1200,1517,512/512,98.89004434971419,28.159197645805822,95.14264230989042,11.997721057898447,523.1231651615766,811.6163840479338,32219.82830844392,2.495933315028315,0.6997399972157352,0.539
22,0,300,455,128/128,97.7040898876042,36.974991649225515,147.60615051120192,21.578996505711103,462.43621217353,909.5441849677118,17702.562877765067,1.8636095264683599,0.5637766829365386,0.542
22,1,600,963,256/256,98.3232929372572,30.750227770995377,108.37761619875859,11.973804666593995,528.5638778132936,875.9134445234994,24604.197612819517,2.2812197519385298,0.6558110228805567,0.542
22,2,1200,1582,512/512,98.9699920162311,27.155309203216234,92.42301656100452,11.679466271610499,518.9087681575912,813.079345655803,28665.24430144903,2.514470338821411,0.7035178268402072,0.542
23,0,300,477,128/128,97.81598634368991,36.538588035406555,145.2686853972371,21.062419482309615,462.40382493167056,909.4874676418505,16334.135247398348,1.8888425671535989,0.5670980107691737,0.548
23,1,600,951,256/256,98.42346089654755,30.272326070803572,106.29672266456733,11.661227680860257,525.3397726765261,876.8572483278349,22690.84986444214,2.313621479531993,0.6590841358281581,0.548
23,2,1200,1572,512/512,99.04715610740756,26.527952264198138,89.7967918911053,11.473956696200954,517.0545795169344,810.4219691064825,26396.21765051824,2.5581457822219185,0.7077084275002459,0.548
24,0,300,502,128/128,97.92466251137161,36.5779507029579,144.60247885658447,20.89017568029968,462.38569054470594,911.3243861027448,15398.785648162502,1.8828184345494146,0.5673680626183146,0.549
24,1,600,978,256/256,98.55488438482331,30.17359258557512,104.91383078761383,11.452847074694429,521.7823691529,878.6359359881629,21383.021019231564,2.3139428574105967,0.6623930218481021,0.549
24,2,1200,1520,512/512,99.14043248187771,26.225299018092063,88.10762239031885,11.319562720477974,511.48512505583074,812.2761758926667,24829.25248454864,2.5772952826126763,0.7111720090117563,0.549
25,0,300,511,128/128,97.98978637804434,36.287047646925174,143.29115785439654,20.536544293515135,461.56229250818313,909.1941293205067,14611.485468883453,1.8951669257620107,0.5696116225641255,0.553
25,1,600,979,256/256,98.59496756551034,29.789402342731545,103.16790780385497,11.213274540396768,518.3823454337418,879.2382554209147,20306.640942947248,2.3361789972885796,0.6654031441185267,0.553
25,2,1200,1510,512/512,99.16936549605747,25.918978984338164,86.5537041859911,11.278591374095702,508.6924181079233,807.1856445429341,23600.76363636366,2.596564292907715,0.7147515390815365,0.553
26,0,300,493,128/128,98.01852000431018,35.91916228041929,141.6635944320996,20.13110937305082,460.1685470971326,909.2169799379112,13899.249874780797,1.9053906357806663,0.5717361311839353,0.556
26,1,600,994,256/256,98.63086694423772,29.631204065497613,101.61527457611422,11.02287152789578,517.8842307246427,878.3367867441004,19409.33006330275,2.361209672430287,0.6674535643038221,0.556
26,2,1200,1513,512/512,99.20316753046802,25.64781702690501,85.09873637224142,11.105168022348325,507.21926388367075,807.0876004675407,22492.029377298095,2.6230314814526103,0.7182733918734343,0.556
27,0,300,487,128/128,98.0730152038053,36.05848462827641,140.99181709654277,19.841571657839985,462.19077418717023,910.2988878314745,13326.639915745729,1.9173087296278581,0.5725018289263467,0.559
27,1,600,1010,256/256,98.68855213096515,29.365126436373384,100.30660330511556,10.797450086562941,513.0952863557504,878.837369751222,18504.88830431558,2.3846815358037534,0.6697156901819565,0.559
27,2,1200,1503,512/512,99.24513090509538,25.405294325695937,83.90903722244505,11.006502411064908,508.39296896419603,805.9070394265992,21441.78242626503,2.645257400429767,0.720427433903314,0.559
28,0,300,509,128/128,98.08011788155329,35.80760530951801,140.05178198481823,19.505824783930375,465.34274948837714,908.7073359133452,12815.528640739458,1.9194748764452727,0.5734991256057215,0.561
28,1,600,978,256/256,98.71020493631313,29.266807723005734,99.62386660780643,10.727902842925554,513.4153295087424,878.0420811995407,17876.07799377483,2.3914146527000097,0.6734140744630235,0.561
28,2,1200,1513,512/512,99.27024471952848,25.147137715329183,82.80446366096126,10.919317587722592,510.15571498429625,805.4716364090914,20701.33523585894,2.681698819865351,0.7233055561318894,0.561
29,0,300,523,128/128,98.17612398111488,35.92650689198911,139.6465239401757,19.242040987480895,465.78227655951423,908.4532756650425,12591.57041098431,1.9104878591454548,0.5734593738017685,0.563
29,1,600,923,256/256,98.77417103528707,29.077451440020347,98.65467368200308,10.566973273732163,509.97145913081204,878.8624746827883,17546.268337419337,2.4116701146830684,0.675036625351569,0.563
29,2,1200,1554,512/512,99.33496628589444,25.058429959101872,81.78002372422426,10.849508824260807,505.90822138515523,808.2577845841607,20323.036729982614,2.7028421215389087,0.7258158763366479,0.563
30,0,300,499,128/128,98.21391513340073,35.872207573784856,139.10515660155033,18.990574606166096,465.5733004301966,908.2770995004382,12542.102713593262,1.9382201899652896,0.5764180517572427,0.567
30,1,600,980,256/256,98.81796363444433,29.011523362477217,97.55873437590745,10.474495354051493,511.8234286959074,881.7597160533983,17363.973870417292,2.435226523357889,0.6780910446605717,0.567
30,2,1200,1521,512/512,99.35637382480922,24.936864969371417,80.80103986557967,10.848863697552627,505.57004722578597,809.5611119489777,20191.35832889428,2.7219046198803447,0.7297853856018773,0.567
31,0,300,537,128/128,98.28015032246417,35.660812208078646,137.81148691972098,18.694630295065974,468.55770562059166,909.4293191890255,12431.628656967281,1.9254571821378625,0.5727915563281085,0.567
31,1,600,980,256/256,98.88928438117598,28.919549516345164,96.86812561537538,10.34218426413682,510.10721643664397,883.0404908681403,17278.408049130623,2.4451622548310654,0.6773359977930313,0.567
31,2,1200,1483,512/512,99.3915956346017,24.695943714454216,79.48100011210464,10.796760396676456,502.41092201611195,810.1484512687936,20058.567952854522,2.72647414000138,0.7304152747765597,0.567
32,0,300,504,128/128,98.35693590665973,35.689660850616676,138.077916488761,18.614091727483487,469.23882515716645,906.6158732961095,12325.49856742105,1.9279353100320566,0.5729283585956244,0.567
32,1,600,999,256/256,98.9599784935185,28.644165693520307,95.91690807401001,10.347752149465743,510.31327196904965,879.8873058787815,17065.882258624344,2.43094105305879,0.6776550270977854,0.567
32,2,1200,1497,512/512,99.42898792975747,24.562685947638794,78.80016383960714,10.828539132499543,506.1226920657104,808.5370377532307,19796.361965074408,2.7411171457041865,0.7322467684300377,0.567
33,0,300,495,128/128,98.42441006296026,35.48039095194051,136.93281154740941,18.393678005521345,469.5629342186331,905.8118210898506,12351.316834489504,1.9324135728504346,0.577726780948172,0.569
33,1,600,996,256/256,99.01378289312369,28.62710474492855,95.39121027332712,10.32381978383415,508.88339085990646,879.3313482918413,17155.86965821354,2.4281826330267866,0.6782454818145907,0.569
33,2,1200,1509,512/512,99.4743310462121,24.334033643808326,77.98377687643504,10.799295315858423,507.4848906291961,807.0445710100663,19870.342905253587,2.753710062607475,0.7349527988244283,0.569
34,0,300,510,128/128,98.42313714969896,35.66245896851315,136.68085697527025,18.262633155373965,472.20555494229,905.0519425494998,12538.359504120022,1.951388296873673,0.5794602489640136,0.572
34,1,600,997,256/256,99.01531054719135,28.549793324878845,94.5837970976246,10.300141611625044,509.6310116313286,877.6806546309766,17429.868751387658,2.4619112947712773,0.6815198740500534,0.572
34,2,1200,1493,512/512,99.48913152528498,24.23828126137798,77.14329677904044,10.808659277666717,510.55648149916254,805.8101934070804,20158.9975254055,2.7627776913020923,0.7355737740835151,0.572
35,0,300,481,128/128,98.45171465589863,35.36378592639976,136.33828709316353,18.044661143852743,471.29266534054847,903.4468432474038,12408.59386702833,1.9503030984298042,0.5808192437189282,0.574
35,1,600,952,256/256,99.04304832208447,28.439584471864485,94.26169257078853,10.306862623141217,510.2400874186839,874.9959038711396,17231.447759139188,2.471180832904318,0.6836978872854312,0.574
35,2,1200,1567,512/512,99.50508987027752,24.047870808248316,76.24865461666263,10.790087998236679,512.3292037452873,807.0287445813284,19971.85548994483,2.7833388370016348,0.7380964676409745,0.574
36,0,300,497,128/128,98.49422301711387,35.23057604384734,135.75948335575146,17.812455114224548,471.4529777369209,903.4194614086113,12623.254041106888,1.9283168367717578,0.5752842951437412,0.573
36,1,600,989,256/256,99.07681430807662,28.270690757461097,93.56947660566702,10.225025919069234,510.2342634458995,874.9908694603807,17526.087753241176,2.4616298520046733,0.6822195349534343,0.573
36,2,1200,1514,512/512,99.52494957965187,24.1549020753669,75.94657166955729,10.825421570712894,514.6435723496082,806.3899746737991,20357.652484898208,2.8001971659453018,0.7406488047194261,0.573
37,0,300,477,128/128,98.53982754149659,35.309546578292824,136.0193835864277,17.805950516987146,470.2161222938409,903.4659831278979,12799.459620841644,1.9449910080951194,0.5808225528571125,0.576
37,1,600,1011,256/256,99.11255551252015,28.228068213935657,93.4333118410186,10.205530435303787,507.18600666620256,877.2122422500369,17753.079916791794,2.4858701021774956,0.6855597196184402,0.576
37,2,1200,1512,512/512,99.54451571442287,23.809652036381145,75.15105714272491,10.7714630917168,513.5137683332518,808.3513584086504,20569.39071216793,2.8046603202819824,0.7407627419415282,0.576
38,0,300,497,128/128,98.59067095524358,35.066629210918,135.19009532523108,17.585783424811584,471.18801289281134,902.1732899504648,13132.943914195062,1.945399724918863,0.5820158760577001,0.577
38,1,600,969,256/256,99.14998153890821,28.19531479748533,92.60181809695759,10.175556366373204,505.7685304782954,876.7189285703488,18226.734469226638,2.4944169003030527,0.6879357104193512,0.577
38,2,1200,1534,512/512,99.5650630973484,23.684101101530732,74.93379810943986,10.770248998966762,517.3909886117243,807.3987630541974,21088.81056716731,2.7966163987698764,0.7421418124648945,0.577
39,0,300,524,128/128,98.64797585845594,35.332737046201494,135.505550718717,17.522737529583786,471.9747068957632,902.5936113059066,13591.054459066905,1.9381134354549905,0.5829558645236671,0.577
39,1,600,1013,256/256,99.18731630611518,28.12782455482111,92.1798218023271,10.334515863218641,506.2264293902954,875.587781996035,18835.043665187146,2.489836547685706,0.6888652994525778,0.577
39,2,1200,1463,512/512,99.5839498151107,23.57606604944861,74.16856550673305,10.84995674324602,517.0031204585416,807.4555512739222,21798.02710512527,2.815977853277455,0.7433112315170954,0.577
40,0,300,504,128/128,98.69527089866932,35.17100825861451,135.10203720735652,17.42602132135145,472.47246942586366,902.0888399746683,14181.922845882438,1.9504064269687817,0.5837635009410906,0.579
40,1,600,1009,256/256,99.2325446682351,27.994943666387243,91.98428914172443,10.361687349463832,506.3069431319818,873.8255032344663,19643.306979545872,2.5057476188825523,0.6902899276905482,0.579
40,2,1200,1487,512/512,99.60647232830011,23.545529893784213,73.8256129523252,10.983644928294657,521.3847555365431,804.7919615692313,22774.237411619033,2.8242223262786865,0.7446074103091472,0.579
41,0,300,503,128/128,98.69380283964676,35.1668541536298,134.9901738715456,17.324666583366234,472.34491304777725,899.8785396930475,14379.191838175237,1.9483406129090681,0.5840165517464392,0.58
41,1,600,954,256/256,99.23856690688656,27.856177720680552,91.41731009949429,10.325028139324683,504.2393846394381,873.8059722027689,19916.451588835356,2.493178683778514,0.6892935449291077,0.58
41,2,1200,1543,512/512,99.60921112598743,23.408390598508035,73.20046708789339,10.895315059161929,518.2660740455558,807.2544831543562,23057.43052749107,2.847677282665087,0.7465248297590182,0.58
42,0,300,505,128/128,98.74057146026655,34.91997512997967,134.84028163227705,17.023984283798992,471.2645726628823,898.8151687206608,14842.108373373452,1.9544151865917703,0.582948714463973,0.579
42,1,600,992,256/256,99.26921440326402,27.6983110252918,91.17173790300805,10.132587842470516,500.76512900751925,873.7905471315307,20549.82981081271,2.483767084453417,0.6883395590709385,0.579
42,2,1200,1503,512/512,99.6247554846217,23.221765423635997,72.84848925645797,10.761527982816169,516.3103844710215,805.9205880422078,23816.507219207422,2.845191696415777,0.7481883132413354,0.579
43,0,300,478,128/128,98.694582837481,34.598287023510395,134.14764624073416,16.685371337824787,464.6202823357602,899.3868017296412,15418.509126613579,1.936087007107942,0.5803009969692661,0.579
43,1,600,1016,256/256,99.24767890285746,27.537092509657498,90.93647503741379,10.0039909071267,496.5102275554824,872.280616929212,21414.202977133195,2.494620955508688,0.6875734390811131,0.579
43,2,1200,1506,512/512,99.61416128393286,22.86354959218863,72.30910011981508,10.619792464507093,515.6884248433993,804.1602068767446,24753.24434266583,2.8562925691189975,0.7474840626616502,0.579
44,0,300,481,128/128,98.74587994212669,34.566412867664546,134.25898747112052,16.517452473545024,465.6522771858624,898.3821461205671,16015.959338221133,1.946404420811197,0.5857518046876856,0.581
44,1,600,1027,256/256,99.27567820689156,27.497324127678514,90.69559691943584,9.965485302838403,494.89838147523227,873.8054392864781,22188.927426919734,2.51379046232804,0.6911694512910451,0.581
44,2,1200,1492,512/512,99.62786703103926,22.77998664808377,71.88518509648281,10.606266829077823,512.7168839632586,805.600255328273,25731.79199807246,2.8468691577082095,0.7480606030785814,0.581
45,0,300,504,128/128,98.8179747407013,34.620027316527235,134.19101004385286,16.323624877259135,465.2502703820429,897.7588308709009,16857.964849646483,1.9431433729503467,0.5820001455988664,0.579
45,1,600,959,256/256,99.31822086765526,27.401851965998212,90.39605745309585,9.961355873796316,492.2309523920322,871.3928610241824,23453.0185707636,2.4821145949156387,0.6883923144934696,0.579
45,2,1200,1537,512/512,99.64997533240921,22.755111752486336,71.66625683910287,10.640760172926806,517.2800024075793,803.5939846941613,27196.207701209776,2.8536680159361465,0.7492046007562226,0.579
46,0,300,482,128/128,98.87445401140758,34.38746891683934,133.64303914281342,16.126851085573435,463.95625183320146,897.2353827656552,17559.502926883113,1.9493699695753015,0.5841654378579716,0.583
46,1,600,1047,256/256,99.3583616000464,27.25574738900208,89.75546049183625,9.917370022346605,490.98834334209977,872.622474387587,24380.2427989364,2.521921956020853,0.6928641256444984,0.583
46,2,1200,1471,512/512,99.66932357946949,22.670702566851734,71.44344675802277,10.622972726978913,515.1914845389788,805.0227775450551,28276.28946563648,2.870312514512435,0.7499273142815897,0.583
47,0,300,507,128/128,98.87532546583596,34.46104381549405,133.83490618693054,16.040079043976068,465.67235266903685,895.6352274798783,18574.611913905104,1.9519474454548047,0.5851638806962294,0.581
47,1,600,1042,256/256,99.3657424954464,27.225773525915884,89.67606318603322,9.962345397496692,494.71374655467764,870.6127557896378,25785.711599288654,2.4993317230888037,0.6893572201361685,0.581
47,2,1200,1451,512/512,99.67400420986222,22.573490901179433,71.05246309748114,10.644597183016971,518.7236632199266,803.9987587172931,29886.6435980423,2.864099461099376,0.7502794708982684,0.581
48,0,300,483,128/128,98.88486443438637,34.26007683510365,133.26620930655403,15.883809181150072,463.32981557764623,896.0321826964432,18971.545413506698,1.9697207367938498,0.58537687520581,0.582
48,1,600,979,256/256,99.37487466949995,27.128243472605973,89.36459721047983,9.960217182586337,494.0473988758775,869.8921823404174,26377.68221545329,2.5020480933396714,0.6883250061992481,0.582
48,2,1200,1538,512/512,99.67880256739568,22.462011107833394,70.55928603405683,10.643921214820738,520.4954063749941,804.3658481850271,30594.061788835203,2.8752687599347984,0.7501773274263556,0.582
49,0,300,536,128/128,98.8679418018878,34.399985634624514,133.43749056333925,15.74672508199435,466.3765665922147,894.7651014843983,20172.789804081418,1.9782483059427012,0.590238390200872,0.585
49,1,600,992,256/256,99.36670022660303,27.122148736980893,88.96563341841102,10.021953178840059,494.81461282759426,867.3855939940099,27992.704396902194,2.533816368683525,0.6938860744147677,0.585
49,2,1200,1472,512/512,99.67457036034138,22.49194266978125,70.57200913803409,10.670485730414562,518.4384400490671,805.0905753170018,32486.358628375456,2.8724291946576987,0.7509138573682236,0.585
50,0,300,510,128/128,98.89392263285494,34.26529436427004,133.1301051611994,15.589884002053855,464.50150090397574,894.5205046850092,21180.66627459199,1.957389826359956,0.5864824879078807,0.584
50,1,600,1028,256/256,99.38294381473808,27.13775055497479,89.23871930442199,10.024516227209382,491.81854581380634,868.4889757099783,29306.475475343515,2.534510104552559,0.692933447864454,0.584
50,2,1200,1462,512/512,99.68286148810125,22.425070317097713,70.28081604673255,10.681810758233315,517.4095510376462,805.0159118080921,34000.43349091356,2.8843058710512905,0.7509203131524964,0.584
51,0,300,499,128/128,98.9115908799058,34.19215926799722,132.93321499365842,15.459103715085314,464.6708540215282,894.4149621741805,22074.47328270676,1.9725220255229785,0.5883933979726353,0.586
51,1,600,1020,256/256,99.39680530412124,27.11956099990536,88.8341687692731,10.0136592902024,490.45856058889746,868.7416326181561,30706.66670214896,2.5474229066268257,0.6938628307107352,0.586
51,2,1200,1481,512/512,99.68974636129691,22.3229225488489,69.90641433994647,10.713265728328697,521.8170921416962,802.9130283116812,35549.375186451056,2.8825362972591235,0.7527495372388008,0.586
52,0,300,496,128/128,98.93413198470307,34.03281083615917,133.08970412359602,15.36825692821895,464.49408246084084,892.1682977628324,22904.535256055813,1.9662225868390955,0.5885156424195381,0.583
52,1,600,1008,256/256,99.41116024121108,26.93888100995017,88.1657783341195,9.990861885146135,489.2134658460106,868.11349434512,31882.169586236752,2.4984388558760933,0.6919317233350667,0.583
